Date,Time,Occupied Spaces,Unoccupied Spaces,Weather
2012-11-08,16:45:54,84,16,Cloudy
2012-11-08,16:50:54,83,17,Cloudy
2012-11-08,16:55:54,84,16,Cloudy
2012-11-08,17:00:54,84,16,Cloudy
2012-11-08,17:05:55,83,17,Cloudy
2012-11-08,17:10:55,82,18,Cloudy
2012-11-08,17:15:55,81,19,Cloudy
2012-11-08,17:20:55,79,21,Cloudy
2012-11-08,17:25:55,74,26,Cloudy
2012-11-08,17:30:56,74,26,Cloudy
2012-11-08,17:35:56,74,26,Cloudy
2012-11-08,17:40:56,71,29,Cloudy
2012-11-08,17:45:56,68,32,Cloudy
2012-11-08,17:50:56,67,33,Cloudy
2012-11-08,17:55:57,70,30,Cloudy
2012-11-08,18:00:57,68,32,Cloudy
2012-11-08,18:05:57,67,33,Cloudy
2012-11-08,18:10:58,67,33,Cloudy
2012-11-08,18:15:58,68,32,Cloudy
2012-11-08,18:20:58,67,33,Cloudy
2012-11-08,18:25:58,74,26,Cloudy
2012-11-08,18:30:59,81,17,Cloudy
2012-11-08,18:35:59,91,9,Cloudy
2012-11-08,18:40:59,95,5,Cloudy
2012-11-08,18:45:59,100,0,Cloudy
2012-11-08,18:51:00,100,0,Cloudy
2012-11-08,18:56:00,100,0,Cloudy
2012-11-08,19:01:00,100,0,Cloudy
2012-11-08,19:06:01,100,0,Cloudy
2012-11-08,19:11:01,100,0,Cloudy
2012-11-08,19:16:01,100,0,Cloudy
2012-11-08,19:21:01,100,0,Cloudy
2012-11-08,19:26:01,99,1,Cloudy
2012-11-08,19:31:02,99,1,Cloudy
2012-11-08,19:36:02,100,0,Cloudy
2012-11-08,19:41:02,97,3,Cloudy
2012-11-11,06:23:46,0,100,Cloudy
2012-11-11,06:28:46,0,100,Cloudy
2012-11-11,06:33:46,0,100,Cloudy
2012-11-11,06:38:46,0,100,Cloudy
2012-11-11,06:43:47,0,100,Cloudy
2012-11-11,06:48:47,0,100,Cloudy
2012-11-11,06:53:47,0,100,Cloudy
2012-11-11,06:58:47,0,100,Cloudy
2012-11-11,07:03:48,0,100,Cloudy
2012-11-11,07:08:48,0,100,Cloudy
2012-11-11,07:13:48,0,100,Cloudy
2012-11-11,07:18:48,0,100,Cloudy
2012-11-11,07:23:48,0,100,Cloudy
2012-11-11,07:28:49,0,100,Cloudy
2012-11-11,07:33:49,0,100,Cloudy
2012-11-11,07:38:49,0,100,Cloudy
2012-11-11,07:43:49,0,100,Cloudy
2012-11-11,07:48:50,0,100,Cloudy
2012-11-11,07:53:50,0,100,Cloudy
2012-11-11,07:58:50,0,100,Cloudy
2012-11-11,08:03:50,0,100,Cloudy
2012-11-11,08:08:51,0,100,Cloudy
2012-11-11,08:13:51,0,100,Cloudy
2012-11-11,08:18:51,0,100,Cloudy
2012-11-11,08:23:51,0,100,Cloudy
2012-11-11,08:28:51,0,100,Cloudy
2012-11-11,08:33:52,0,100,Cloudy
2012-11-11,08:38:52,0,100,Cloudy
2012-11-11,08:43:52,0,100,Cloudy
2012-11-11,08:48:52,0,100,Cloudy
2012-11-11,08:53:53,0,100,Cloudy
2012-11-11,08:58:53,0,100,Cloudy
2012-11-11,09:03:53,0,100,Cloudy
2012-11-11,09:08:53,0,100,Cloudy
2012-11-11,09:13:53,0,100,Cloudy
2012-11-11,09:18:54,0,100,Cloudy
2012-11-11,09:23:54,0,100,Cloudy
2012-11-11,09:28:54,0,100,Cloudy
2012-11-11,09:33:54,0,100,Cloudy
2012-11-11,09:38:54,0,100,Cloudy
2012-11-11,09:43:55,0,100,Cloudy
2012-11-11,09:48:55,0,100,Cloudy
2012-11-11,09:53:55,0,100,Cloudy
2012-11-11,09:58:56,0,100,Cloudy
2012-11-11,10:03:56,0,100,Cloudy
2012-11-11,10:08:56,0,100,Cloudy
2012-11-11,10:13:56,0,100,Cloudy
2012-11-11,10:18:56,0,100,Cloudy
2012-11-11,10:23:57,0,100,Cloudy
2012-11-11,10:28:57,0,100,Cloudy
2012-11-11,10:33:57,0,100,Cloudy
2012-11-11,10:38:57,0,100,Cloudy
2012-11-11,10:43:57,0,100,Cloudy
2012-11-11,10:48:58,0,100,Cloudy
2012-11-11,10:53:58,0,100,Cloudy
2012-11-11,10:58:58,0,100,Cloudy
2012-11-11,11:03:58,0,100,Cloudy
2012-11-11,11:08:59,0,100,Cloudy
2012-11-11,11:13:59,0,100,Cloudy
2012-11-11,11:18:59,0,100,Cloudy
2012-11-11,11:23:59,0,100,Cloudy
2012-11-11,11:28:59,0,100,Cloudy
2012-11-11,11:33:59,0,100,Cloudy
2012-11-11,11:39:00,0,100,Cloudy
2012-11-11,11:44:00,0,100,Cloudy
2012-11-11,11:49:00,0,100,Cloudy
2012-11-11,11:54:00,0,100,Cloudy
2012-11-11,11:59:01,0,100,Cloudy
2012-11-11,12:04:01,0,100,Cloudy
2012-11-11,12:09:01,1,99,Cloudy
2012-11-11,12:14:01,1,99,Cloudy
2012-11-11,12:19:01,1,99,Cloudy
2012-11-11,12:24:02,1,99,Cloudy
2012-11-11,12:29:02,2,98,Cloudy
2012-11-11,12:34:02,2,98,Cloudy
2012-11-11,12:39:02,2,98,Cloudy
2012-11-11,12:44:02,2,98,Cloudy
2012-11-11,12:49:03,3,97,Cloudy
2012-11-11,12:54:03,4,96,Cloudy
