Date,Time,Occupied Spaces,Unoccupied Spaces,Weather
2012-09-29,06:37:04,0,100,Sunny
2012-09-29,06:42:04,0,100,Sunny
2012-09-29,06:47:04,0,100,Sunny
2012-09-29,06:52:04,0,100,Sunny
2012-09-29,06:57:05,0,100,Sunny
2012-09-29,07:02:05,0,100,Sunny
2012-09-29,07:07:05,0,100,Sunny
2012-09-29,07:12:05,0,100,Sunny
2012-09-29,07:17:06,1,99,Sunny
2012-09-29,07:22:06,1,99,Sunny
2012-10-09,07:58:42,81,19,Sunny
2012-10-09,08:03:42,86,14,Sunny
2012-10-09,08:08:43,88,12,Sunny
2012-10-09,08:13:43,90,10,Sunny
2012-10-09,08:18:43,91,9,Sunny
2012-10-09,08:23:43,92,8,Sunny
2012-10-09,08:28:44,93,7,Sunny
2012-10-09,08:33:44,94,6,Sunny
2012-10-09,08:38:44,95,5,Sunny
2012-10-09,08:43:44,95,5,Sunny
2012-10-09,08:48:45,95,5,Sunny
2012-10-09,08:53:45,96,4,Sunny
2012-10-09,08:58:45,96,4,Sunny
2012-10-09,09:03:45,95,5,Sunny
2012-10-09,09:08:45,96,4,Sunny
2012-10-15,05:25:38,0,100,Sunny
2012-10-15,05:30:39,0,100,Sunny
2012-10-15,05:35:39,0,100,Sunny
2012-10-15,05:40:39,0,100,Sunny
2012-10-15,05:45:39,0,100,Sunny
2012-10-15,05:50:39,0,100,Sunny
2012-10-15,05:55:40,0,100,Sunny
2012-10-15,06:00:40,0,100,Sunny
2012-10-15,06:05:40,0,100,Sunny
2012-10-15,06:10:40,0,100,Sunny
2012-10-15,06:15:41,0,100,Sunny
2012-10-15,06:20:41,0,100,Sunny
2012-10-15,06:25:41,0,100,Sunny
2012-10-15,06:30:41,0,100,Sunny
2012-10-15,06:35:42,0,100,Sunny
2012-10-15,06:40:42,0,100,Sunny
2012-10-15,06:45:42,0,100,Sunny
2012-10-15,06:50:42,0,100,Sunny
2012-10-15,06:55:43,0,100,Sunny
2012-10-15,07:00:43,0,100,Sunny
2012-10-15,07:05:43,0,100,Sunny
2012-10-15,07:10:43,0,100,Sunny
2012-10-15,07:15:44,0,100,Sunny
2012-10-15,07:20:44,0,100,Sunny
2012-10-15,07:25:44,0,100,Sunny
2012-10-15,07:30:44,1,99,Sunny
2012-10-15,07:35:45,1,99,Sunny
2012-10-15,07:40:45,1,99,Sunny
2012-10-15,07:45:45,0,100,Sunny
2012-10-15,07:50:45,0,100,Sunny
2012-10-15,07:55:45,0,100,Sunny
2012-10-15,08:00:46,0,100,Sunny
2012-10-15,08:05:46,0,100,Sunny
2012-10-15,08:10:46,0,100,Sunny
2012-10-15,08:15:46,0,100,Sunny
2012-10-15,08:20:47,2,98,Sunny
2012-10-15,08:25:47,3,97,Sunny
2012-10-15,08:30:47,3,97,Sunny
2012-10-15,08:35:47,3,97,Sunny
2012-10-15,08:40:47,3,97,Sunny
2012-10-15,08:45:48,3,97,Sunny
2012-10-15,08:50:48,3,97,Sunny
2012-10-15,08:55:48,3,97,Sunny
2012-10-15,09:00:48,3,97,Sunny
2012-10-15,09:05:49,3,97,Sunny
2012-10-15,09:10:49,3,97,Sunny
2012-10-15,09:15:49,3,97,Sunny
2012-10-15,09:20:49,3,97,Sunny
2012-10-15,09:25:50,3,97,Sunny
2012-10-15,09:30:50,3,97,Sunny
2012-10-15,09:35:50,3,97,Sunny
2012-10-15,09:40:50,3,97,Sunny
2012-10-15,09:45:50,3,97,Sunny
2012-10-15,09:50:51,3,97,Sunny
2012-10-15,09:55:51,3,97,Sunny
2012-10-15,10:00:51,4,96,Sunny
2012-10-15,10:05:51,4,96,Sunny
2012-10-15,10:10:51,4,96,Sunny
2012-10-15,10:15:52,3,97,Sunny
2012-10-15,10:20:52,3,97,Sunny
2012-10-15,10:25:52,2,98,Sunny
2012-10-15,10:30:52,2,98,Sunny
2012-10-15,10:35:52,2,98,Sunny
2012-10-15,10:40:53,2,98,Sunny
2012-10-15,10:45:53,3,97,Sunny
2012-10-15,10:50:53,3,97,Sunny
2012-10-15,10:55:53,3,97,Sunny
2012-10-15,11:00:54,4,96,Sunny
2012-10-15,11:05:54,3,97,Sunny
2012-10-15,11:10:54,3,97,Sunny
2012-10-15,11:15:54,3,97,Sunny
2012-10-15,11:20:55,3,97,Sunny
2012-10-15,11:25:55,3,97,Sunny
2012-10-15,11:30:55,4,96,Sunny
2012-10-15,11:35:55,4,96,Sunny
2012-10-15,11:40:55,4,96,Sunny
2012-10-15,11:45:55,4,96,Sunny
2012-10-15,11:50:56,4,96,Sunny
2012-10-15,11:55:56,4,96,Sunny
2012-10-15,12:00:56,4,96,Sunny
2012-10-15,12:05:56,3,97,Sunny
2012-10-15,12:10:57,5,95,Sunny
2012-10-15,12:15:57,5,95,Sunny
2012-10-15,12:20:57,4,96,Sunny
2012-10-15,12:25:57,4,96,Sunny
2012-10-15,12:30:58,4,96,Sunny
2012-10-15,12:35:58,4,96,Sunny
2012-10-15,12:40:58,4,96,Sunny
2012-10-15,12:45:58,4,96,Sunny
2012-10-15,12:50:58,4,96,Sunny
2012-10-15,12:55:59,4,96,Sunny
2012-10-15,13:00:59,3,97,Sunny
2012-10-15,13:05:59,3,97,Sunny
2012-10-15,13:11:00,3,97,Sunny
2012-10-15,13:16:00,3,97,Sunny
2012-10-15,13:21:00,4,96,Sunny
2012-10-15,13:26:00,4,96,Sunny
2012-10-15,13:31:00,4,96,Sunny
2012-10-15,13:36:00,4,96,Sunny
2012-10-15,13:41:01,3,97,Sunny
2012-10-15,13:46:01,3,97,Sunny
2012-10-15,13:51:01,3,97,Sunny
2012-10-15,13:56:01,3,97,Sunny
2012-10-15,14:01:01,4,96,Sunny
2012-10-15,14:06:01,3,97,Sunny
2012-10-15,14:11:02,3,97,Sunny
2012-10-15,14:16:02,3,97,Sunny
2012-10-15,14:21:02,3,97,Sunny
2012-10-15,14:26:02,3,97,Sunny
2012-10-15,14:31:02,3,97,Sunny
2012-10-15,14:36:03,3,97,Sunny
2012-10-15,14:41:03,3,97,Sunny
2012-10-15,14:46:03,3,97,Sunny
2012-10-15,14:51:03,3,97,Sunny
2012-10-15,14:56:03,4,96,Sunny
2012-10-15,15:01:03,4,96,Sunny
2012-10-15,15:06:04,4,96,Sunny
2012-10-15,15:11:04,4,96,Sunny
2012-10-15,15:16:04,4,96,Sunny
2012-10-15,15:21:04,5,95,Sunny
2012-10-15,15:26:05,4,96,Sunny
2012-10-15,15:31:05,4,96,Sunny
2012-10-15,15:36:05,4,96,Sunny
2012-10-15,15:41:05,4,96,Sunny
2012-10-15,15:46:05,4,96,Sunny
2012-10-15,15:51:05,4,96,Sunny
2012-10-15,15:56:05,4,96,Sunny
2012-10-15,16:01:06,4,96,Sunny
2012-10-15,16:06:06,5,95,Sunny
2012-10-15,16:11:06,5,95,Sunny
2012-10-15,16:16:06,4,96,Sunny
2012-10-15,16:21:07,4,96,Sunny
2012-10-15,16:26:07,4,96,Sunny
2012-10-15,16:31:07,4,96,Sunny
2012-10-15,16:36:07,4,96,Sunny
2012-10-15,16:41:07,4,96,Sunny
2012-10-15,16:46:07,4,96,Sunny
2012-10-15,16:51:07,5,95,Sunny
2012-10-15,16:56:08,5,95,Sunny
2012-10-15,17:01:08,5,95,Sunny
2012-10-15,17:06:08,5,95,Sunny
2012-10-15,17:11:09,4,96,Sunny
2012-10-15,17:16:09,4,96,Sunny
2012-10-15,17:21:09,4,96,Sunny
2012-10-15,17:26:09,4,96,Sunny
2012-10-15,17:31:09,4,96,Sunny
2012-10-15,17:36:09,4,96,Sunny
2012-10-15,17:41:09,2,98,Sunny
2012-10-15,17:46:10,2,98,Sunny
2012-10-15,17:51:10,2,98,Sunny
2012-10-15,17:56:10,2,98,Sunny
2012-10-15,18:01:10,2,98,Sunny
2012-10-15,18:06:11,2,98,Sunny
2012-10-15,18:11:11,2,98,Sunny
2012-10-15,18:16:11,2,98,Sunny
2012-10-15,18:21:11,2,98,Sunny
2012-10-15,18:26:11,2,98,Sunny
2012-10-17,05:29:28,0,100,Sunny
2012-10-17,05:34:29,0,100,Sunny
2012-10-17,05:39:29,0,100,Sunny
2012-10-17,05:44:29,0,100,Sunny
2012-10-17,05:49:29,0,100,Sunny
2012-10-17,05:54:30,0,100,Sunny
2012-10-17,05:59:30,0,100,Sunny
2012-10-17,06:04:30,1,99,Sunny
2012-10-17,06:09:30,1,99,Sunny
2012-10-17,06:14:31,1,99,Sunny
2012-10-17,06:19:31,1,99,Sunny
2012-10-17,06:24:31,1,99,Sunny
2012-10-17,06:29:32,1,99,Sunny
2012-10-17,06:34:32,1,99,Sunny
2012-10-17,06:39:32,1,99,Sunny
2012-10-17,06:44:32,1,99,Sunny
2012-10-17,06:49:33,2,98,Sunny
2012-10-17,06:54:33,3,97,Sunny
2012-10-17,06:59:33,5,95,Sunny
2012-10-17,07:04:33,7,93,Sunny
2012-10-17,07:09:34,10,90,Sunny
2012-10-17,07:14:34,13,87,Sunny
2012-10-17,07:19:34,14,86,Sunny
2012-10-17,07:24:34,18,82,Sunny
2012-10-17,07:29:34,24,76,Sunny
2012-10-17,07:34:35,32,67,Sunny
2012-10-17,07:39:35,47,53,Sunny
2012-10-17,07:44:35,65,35,Sunny
2012-10-17,07:49:36,71,28,Sunny
2012-10-17,07:54:36,82,18,Sunny
2012-10-17,07:59:36,85,15,Sunny
2012-10-17,08:04:36,91,9,Sunny
2012-10-17,08:09:37,91,9,Sunny
2012-10-17,08:14:37,92,8,Sunny
2012-10-17,08:19:37,92,8,Sunny
2012-10-17,08:24:37,92,8,Sunny
2012-10-17,08:29:38,93,7,Sunny
2012-10-17,08:34:38,93,7,Sunny
2012-10-17,08:39:38,95,5,Sunny
2012-10-17,08:44:39,95,5,Sunny
2012-10-17,08:49:39,95,5,Sunny
2012-10-17,08:54:39,97,3,Sunny
2012-10-17,08:59:39,97,3,Sunny
2012-10-17,09:04:40,96,4,Sunny
2012-10-17,09:09:40,97,3,Sunny
2012-10-17,09:14:40,95,5,Sunny
2012-10-17,09:19:40,97,3,Sunny
2012-10-17,09:24:40,97,3,Sunny
2012-10-17,09:29:41,97,3,Sunny
2012-10-17,09:34:41,97,3,Sunny
2012-10-17,09:39:41,97,3,Sunny
2012-10-17,09:44:41,96,4,Sunny
2012-10-17,09:49:42,96,4,Sunny
2012-10-17,09:54:42,96,4,Sunny
2012-10-17,09:59:42,96,4,Sunny
2012-10-17,10:04:42,96,4,Sunny
2012-10-17,10:09:43,96,4,Sunny
2012-10-17,10:14:43,96,4,Sunny
2012-10-17,10:19:43,95,5,Sunny
2012-10-17,10:24:43,95,5,Sunny
2012-10-17,10:29:44,96,4,Sunny
2012-10-17,10:34:44,94,6,Sunny
2012-10-17,10:39:44,91,9,Sunny
2012-10-17,10:44:45,93,7,Sunny
2012-10-17,10:49:45,92,8,Sunny
2012-10-17,10:54:45,91,9,Sunny
2012-10-17,10:59:45,90,10,Sunny
2012-10-17,11:04:45,88,12,Sunny
2012-10-27,06:25:35,0,100,Sunny
2012-10-27,06:30:35,0,100,Sunny
2012-10-27,06:35:35,0,100,Sunny
2012-10-27,06:40:35,0,100,Sunny
2012-10-27,06:45:36,0,100,Sunny
2012-10-27,06:50:36,0,100,Sunny
2012-10-27,06:55:36,0,100,Sunny
2012-10-27,07:00:36,0,100,Sunny
2012-10-27,07:05:37,0,100,Sunny
2012-10-27,07:10:37,0,100,Sunny
2012-10-27,07:15:37,0,100,Sunny
2012-10-27,07:20:37,1,99,Sunny
2012-10-27,07:25:38,1,99,Sunny
2012-10-27,07:30:38,1,99,Sunny
2012-10-27,07:35:38,1,99,Sunny
2012-10-27,07:40:38,1,99,Sunny
2012-10-27,07:45:39,1,99,Sunny
2012-10-27,07:50:39,1,99,Sunny
2012-10-27,07:55:39,1,99,Sunny
2012-10-27,08:00:39,1,99,Sunny
2012-10-27,08:05:40,1,99,Sunny
2012-10-27,08:10:40,2,98,Sunny
2012-10-27,08:15:40,2,98,Sunny
2012-10-27,08:20:41,4,96,Sunny
2012-10-27,08:25:41,5,95,Sunny
2012-10-27,08:30:41,8,92,Sunny
2012-10-27,08:35:42,9,91,Sunny
2012-10-27,08:40:42,10,90,Sunny
2012-10-27,08:45:42,11,89,Sunny
2012-10-27,08:50:42,12,88,Sunny
2012-10-27,08:55:43,13,87,Sunny
2012-10-27,09:00:43,13,87,Sunny
2012-10-27,09:05:43,16,84,Sunny
2012-10-27,09:10:43,16,84,Sunny
2012-10-27,09:15:43,20,79,Sunny
2012-10-27,09:20:44,25,75,Sunny
2012-10-27,09:25:44,27,73,Sunny
2012-10-27,09:30:44,27,73,Sunny
2012-10-27,09:35:45,32,68,Sunny
2012-10-27,09:40:45,34,66,Sunny
2012-10-27,09:45:45,34,66,Sunny
2012-10-27,09:50:45,36,64,Sunny
2012-10-27,09:55:46,38,62,Sunny
2012-10-27,10:00:46,40,60,Sunny
2012-10-27,10:05:46,42,58,Sunny
2012-10-27,10:10:46,43,57,Sunny
2012-10-27,10:15:47,47,53,Sunny
2012-10-27,10:20:47,47,53,Sunny
2012-10-27,10:25:48,49,51,Sunny
2012-10-27,10:30:48,49,51,Sunny
2012-10-27,10:35:48,49,51,Sunny
2012-10-27,10:40:48,49,51,Sunny
2012-10-27,10:45:49,48,52,Sunny
2012-10-27,10:50:49,49,51,Sunny
2012-10-27,10:55:49,50,50,Sunny
2012-10-27,11:00:49,51,49,Sunny
2012-10-27,11:05:50,52,48,Sunny
2012-10-27,11:10:50,51,49,Sunny
2012-10-27,11:15:50,49,51,Sunny
2012-10-27,11:20:51,44,56,Sunny
2012-10-27,11:25:51,42,58,Sunny
2012-10-27,11:30:51,40,60,Sunny
2012-10-27,11:35:51,39,61,Sunny
2012-10-27,11:40:52,37,63,Sunny
2012-10-27,11:45:52,37,63,Sunny
2012-10-27,11:50:52,35,65,Sunny
2012-10-27,11:55:52,34,66,Sunny
2012-10-27,12:00:52,32,68,Sunny
2012-10-27,12:05:53,31,69,Sunny
2012-10-27,12:10:53,28,72,Sunny
2012-10-27,12:15:53,27,73,Sunny
2012-10-27,12:20:53,25,75,Sunny
2012-10-27,12:25:54,23,77,Sunny
2012-10-27,12:30:54,22,78,Sunny
2012-10-27,12:35:54,21,79,Sunny
2012-10-27,12:40:54,19,81,Sunny
2012-10-27,12:45:54,19,81,Sunny
2012-10-27,12:50:55,19,81,Sunny
2012-10-27,12:55:55,19,81,Sunny
2012-10-27,13:00:55,19,81,Sunny
2012-10-27,13:05:56,20,80,Sunny
2012-10-27,13:10:56,20,80,Sunny
2012-10-27,13:15:56,21,79,Sunny
2012-10-27,13:20:56,19,81,Sunny
2012-10-27,13:25:56,20,80,Sunny
2012-10-27,13:30:57,20,80,Sunny
2012-10-27,13:35:57,20,80,Sunny
2012-10-27,13:40:57,21,79,Sunny
2012-10-27,13:45:58,21,79,Sunny
2012-10-27,13:50:58,20,80,Sunny
2012-10-27,13:55:58,21,79,Sunny
2012-10-27,14:00:58,20,80,Sunny
2012-10-27,14:05:59,23,77,Sunny
2012-10-27,14:10:59,23,77,Sunny
2012-10-27,14:15:59,23,77,Sunny
2012-10-27,14:20:59,22,78,Sunny
2012-10-27,14:26:00,21,79,Sunny
2012-10-27,14:31:00,21,79,Sunny
2012-10-27,14:36:00,22,78,Sunny
2012-10-27,14:41:00,21,79,Sunny
2012-10-27,14:46:00,22,78,Sunny
2012-10-27,14:51:01,21,79,Sunny
2012-10-27,14:56:01,21,79,Sunny
2012-10-27,15:01:01,21,79,Sunny
2012-10-27,15:06:01,21,79,Sunny
2012-10-27,15:11:02,21,79,Sunny
2012-10-27,15:16:02,20,80,Sunny
2012-10-27,15:21:02,20,80,Sunny
2012-10-27,15:26:02,20,80,Sunny
2012-10-27,15:31:03,20,80,Sunny
2012-10-27,15:36:03,20,80,Sunny
2012-10-27,15:41:03,19,81,Sunny
2012-10-27,15:46:04,19,81,Sunny
2012-10-27,15:51:04,19,81,Sunny
2012-10-27,15:56:04,19,81,Sunny
2012-10-27,16:01:04,19,81,Sunny
2012-10-27,16:06:05,19,81,Sunny
2012-10-27,16:11:05,19,81,Sunny
2012-10-27,16:16:05,19,81,Sunny
2012-10-27,16:21:05,19,81,Sunny
2012-10-27,16:26:06,19,81,Sunny
2012-10-27,16:31:06,18,82,Sunny
2012-10-27,16:36:06,18,82,Sunny
2012-10-27,16:41:06,15,85,Sunny
2012-10-27,16:46:07,15,85,Sunny
2012-10-27,16:51:07,14,86,Sunny
2012-10-27,16:56:07,14,86,Sunny
2012-10-27,17:01:07,12,88,Sunny
2012-10-27,17:06:08,11,89,Sunny
2012-10-27,17:11:08,11,89,Sunny
2012-10-27,17:16:08,11,89,Sunny
2012-10-27,17:21:08,11,89,Sunny
2012-10-27,17:26:09,11,89,Sunny
2012-10-27,17:31:09,9,91,Sunny
2012-10-27,17:36:09,9,91,Sunny
2012-10-27,17:41:09,8,92,Sunny
2012-10-27,17:46:10,8,92,Sunny
2012-10-27,17:51:10,7,93,Sunny
2012-10-27,17:56:10,7,93,Sunny
2012-10-27,18:01:11,6,94,Sunny
2012-10-27,18:06:11,4,96,Sunny
2012-10-27,18:11:11,3,97,Sunny
2012-10-27,18:16:11,2,98,Sunny
2012-10-27,18:21:12,2,98,Sunny
2012-10-27,18:26:12,2,98,Sunny
2012-10-27,18:31:12,1,99,Sunny
2012-10-27,18:36:12,1,99,Sunny
2012-10-27,18:41:13,1,99,Sunny
2012-10-27,18:46:13,1,99,Sunny
2012-10-27,18:51:13,1,99,Sunny
2012-10-27,18:56:13,1,99,Sunny
2012-10-27,19:01:13,1,99,Sunny
2012-10-27,19:06:14,1,99,Sunny
2012-10-27,19:11:14,2,98,Sunny
2012-10-27,19:16:14,1,99,Sunny
2012-10-27,19:21:14,1,99,Sunny
2012-10-29,06:17:51,1,99,Sunny
2012-10-29,06:22:52,1,99,Sunny
2012-10-29,06:27:52,1,99,Sunny
2012-10-29,06:32:52,1,99,Sunny
2012-10-29,06:37:53,1,99,Sunny
2012-10-29,06:42:53,1,99,Sunny
2012-10-29,06:47:53,2,98,Sunny
2012-10-29,06:52:53,2,98,Sunny
2012-10-29,06:57:54,2,98,Sunny
2012-10-29,07:02:54,6,94,Sunny
2012-10-29,07:07:54,8,92,Sunny
2012-10-29,07:12:54,8,92,Sunny
2012-10-29,07:17:55,8,92,Sunny
2012-10-29,07:22:55,12,88,Sunny
2012-10-29,07:27:55,17,83,Sunny
2012-10-29,07:32:55,27,73,Sunny
2012-10-29,07:37:56,34,64,Sunny
2012-10-29,07:42:56,50,50,Sunny
2012-10-29,07:47:56,60,40,Sunny
2012-10-29,07:52:56,70,30,Sunny
2012-10-29,07:57:56,78,22,Sunny
2012-10-29,08:02:56,85,15,Sunny
2012-10-29,08:07:57,88,12,Sunny
2012-10-29,08:12:57,88,12,Sunny
2012-10-29,08:17:57,88,12,Sunny
2012-10-29,08:22:58,89,11,Sunny
2012-10-29,08:27:58,89,11,Sunny
2012-10-29,08:32:58,89,11,Sunny
2012-10-29,08:37:59,91,9,Sunny
2012-10-29,08:42:59,91,9,Sunny
2012-10-29,08:47:59,91,9,Sunny
2012-10-29,08:52:59,92,8,Sunny
2012-10-29,08:57:59,92,8,Sunny
2012-10-29,09:03:00,94,6,Sunny
2012-10-29,09:08:00,94,6,Sunny
2012-10-29,09:13:00,95,5,Sunny
2012-10-29,09:18:01,94,6,Sunny
2012-10-29,09:23:01,95,5,Sunny
2012-10-29,09:28:01,95,5,Sunny
2012-10-29,09:33:02,95,5,Sunny
2012-10-29,09:38:02,96,4,Sunny
2012-10-29,09:43:02,96,4,Sunny
2012-10-29,09:48:02,96,4,Sunny
2012-10-29,09:53:03,96,4,Sunny
2012-10-29,09:58:03,95,5,Sunny
2012-10-29,10:03:03,96,4,Sunny
2012-10-29,10:08:03,95,5,Sunny
2012-10-29,10:13:04,95,5,Sunny
2012-10-29,10:18:04,95,5,Sunny
2012-10-29,10:23:04,95,5,Sunny
2012-10-29,10:28:04,95,5,Sunny
2012-10-29,10:33:04,94,6,Sunny
2012-10-29,10:38:05,92,8,Sunny
2012-10-29,10:43:05,90,10,Sunny
2012-10-29,10:48:05,89,11,Sunny
2012-10-29,10:53:05,88,12,Sunny
2012-10-29,10:58:06,86,14,Sunny
2012-10-29,11:03:06,83,17,Sunny
2012-10-29,11:08:06,82,18,Sunny
2012-10-29,11:13:06,80,20,Sunny
2012-10-29,11:18:07,77,23,Sunny
2012-10-29,11:23:07,77,23,Sunny
2012-10-29,11:28:07,74,26,Sunny
2012-10-29,11:33:08,72,28,Sunny
2012-10-29,11:38:08,71,29,Sunny
2012-10-29,11:43:08,70,30,Sunny
2012-10-29,11:48:08,68,32,Sunny
2012-10-29,11:53:09,68,32,Sunny
2012-10-29,11:58:09,66,34,Sunny
2012-10-29,12:03:09,61,39,Sunny
2012-10-29,12:08:09,59,41,Sunny
2012-10-29,12:13:10,53,47,Sunny
2012-10-29,12:18:10,50,50,Sunny
2012-10-29,12:23:10,45,55,Sunny
2012-10-29,12:28:11,43,57,Sunny
2012-10-29,12:33:11,42,57,Sunny
2012-10-29,12:38:11,41,58,Sunny
2012-10-29,12:43:11,40,59,Sunny
2012-10-29,12:48:12,38,62,Sunny
2012-10-29,12:53:12,37,63,Sunny
2012-10-29,12:58:12,38,62,Sunny
2012-10-29,13:03:13,43,57,Sunny
2012-10-29,13:08:13,42,58,Sunny
2012-10-29,13:13:13,45,55,Sunny
2012-10-29,13:18:13,46,54,Sunny
2012-10-29,13:23:14,47,53,Sunny
2012-10-29,13:28:14,48,52,Sunny
2012-10-29,13:33:14,51,48,Sunny
2012-10-29,13:38:14,51,48,Sunny
2012-10-29,13:43:15,55,45,Sunny
2012-10-29,13:48:15,56,44,Sunny
2012-10-29,13:53:15,56,44,Sunny
2012-10-29,13:58:15,56,44,Sunny
2012-10-29,14:03:16,59,41,Sunny
2012-10-29,14:08:16,63,37,Sunny
2012-10-29,14:13:16,64,36,Sunny
2012-10-29,14:18:17,65,35,Sunny
2012-10-29,14:23:17,66,34,Sunny
2012-10-29,14:28:17,68,32,Sunny
2012-10-29,14:33:17,68,32,Sunny
2012-10-29,14:38:18,72,28,Sunny
2012-10-29,14:43:18,72,28,Sunny
2012-10-29,14:48:18,71,29,Sunny
2012-10-29,14:53:19,70,30,Sunny
2012-10-29,14:58:19,71,29,Sunny
2012-10-29,15:03:19,71,29,Sunny
2012-10-29,15:08:19,73,27,Sunny
2012-10-29,15:13:19,73,27,Sunny
2012-10-29,15:18:20,75,25,Sunny
2012-10-29,15:23:20,76,24,Sunny
2012-10-29,15:28:21,75,25,Sunny
2012-10-29,15:33:21,75,25,Sunny
2012-10-29,15:38:21,75,25,Sunny
2012-10-29,15:43:22,76,24,Sunny
2012-10-29,15:48:22,76,24,Sunny
2012-10-29,15:53:22,75,25,Sunny
2012-10-29,15:58:23,77,23,Sunny
2012-10-29,16:03:23,77,23,Sunny
2012-10-29,16:08:23,79,21,Sunny
2012-10-29,16:13:23,79,21,Sunny
2012-10-29,16:18:23,79,21,Sunny
2012-10-29,16:23:24,79,21,Sunny
2012-10-29,16:28:24,77,23,Sunny
2012-10-29,16:33:25,75,25,Sunny
2012-10-29,16:38:25,77,23,Sunny
2012-10-29,16:43:25,79,21,Sunny
2012-10-29,16:48:25,80,20,Sunny
2012-10-29,16:53:26,81,19,Sunny
2012-10-29,16:58:26,79,21,Sunny
2012-10-29,17:03:26,78,22,Sunny
2012-10-29,17:08:26,81,19,Sunny
2012-10-29,17:13:26,78,22,Sunny
2012-10-29,17:18:27,75,25,Sunny
2012-10-29,17:23:27,75,25,Sunny
2012-10-29,17:28:27,77,23,Sunny
2012-10-29,17:33:28,76,24,Sunny
2012-10-29,17:38:28,75,25,Sunny
2012-10-29,17:43:28,73,27,Sunny
2012-10-29,17:48:28,69,31,Sunny
2012-10-29,17:53:28,68,32,Sunny
2012-10-29,17:58:29,64,36,Sunny
2012-10-29,18:03:29,65,35,Sunny
2012-10-29,18:08:29,65,35,Sunny
2012-10-29,18:13:30,62,38,Sunny
2012-10-29,18:18:30,67,33,Sunny
2012-10-29,18:23:30,78,22,Sunny
2012-10-29,18:28:31,91,9,Sunny
2012-10-29,18:33:31,100,0,Sunny
2012-10-29,18:38:31,100,0,Sunny
2012-10-29,18:43:31,100,0,Sunny
2012-10-29,18:48:32,99,1,Sunny
2012-10-29,18:53:32,99,1,Sunny
2012-10-29,18:58:32,100,0,Sunny
2012-10-29,19:03:32,100,0,Sunny
2012-10-29,19:08:32,100,0,Sunny
2012-10-29,19:13:33,100,0,Sunny
2012-10-29,19:18:33,100,0,Sunny
2012-10-29,19:23:33,100,0,Sunny
2012-10-29,19:28:34,100,0,Sunny
2012-10-29,19:33:34,100,0,Sunny
2012-10-29,19:38:34,100,0,Sunny
2012-10-30,13:22:14,2,0,Sunny
2012-10-30,13:27:14,2,0,Sunny
2012-10-30,13:32:15,2,0,Sunny
2012-10-30,13:37:15,2,0,Sunny
2012-10-30,13:42:15,1,0,Sunny
2012-10-30,13:47:15,1,0,Sunny
2012-10-30,13:52:15,1,0,Sunny
2012-10-30,13:57:16,1,0,Sunny
2012-10-30,14:07:16,1,0,Sunny
2012-10-30,14:12:16,2,0,Sunny
2012-10-30,14:17:16,2,0,Sunny
2012-10-30,14:22:17,2,0,Sunny
2012-10-30,14:27:17,2,0,Sunny
2012-10-30,14:32:17,2,0,Sunny
2012-10-30,14:37:17,2,0,Sunny
2012-10-30,14:42:17,2,0,Sunny
2012-10-30,14:47:18,2,0,Sunny
2012-10-30,14:52:18,2,0,Sunny
2012-10-30,14:57:18,2,0,Sunny
2012-10-30,15:02:18,2,0,Sunny
2012-10-30,15:07:19,2,0,Sunny
2012-10-30,15:12:19,2,0,Sunny
2012-10-30,15:17:19,2,0,Sunny
2012-10-30,15:22:19,2,0,Sunny
2012-10-30,15:27:20,2,0,Sunny
2012-10-30,15:32:20,2,0,Sunny
2012-10-30,15:37:20,1,0,Sunny
2012-10-30,15:42:20,1,0,Sunny
2012-10-30,15:47:20,1,0,Sunny
2012-10-30,15:52:21,1,0,Sunny
2012-10-30,15:57:21,1,0,Sunny
2012-10-30,16:02:21,1,0,Sunny
2012-10-30,16:07:21,1,0,Sunny
2012-10-30,16:12:21,1,0,Sunny
2012-10-30,16:17:22,1,0,Sunny
2012-10-30,16:22:22,1,0,Sunny
2012-10-30,16:27:22,1,0,Sunny
2012-10-30,16:32:22,1,0,Sunny
2012-10-30,16:37:22,1,0,Sunny
2012-10-30,16:42:23,1,0,Sunny
2012-10-30,16:47:23,1,0,Sunny
2012-10-30,16:52:23,1,0,Sunny
2012-10-30,16:57:23,1,0,Sunny
2012-10-30,17:02:24,1,0,Sunny
2012-10-30,17:07:24,1,0,Sunny
2012-10-30,17:12:24,2,0,Sunny
2012-10-30,17:17:24,2,0,Sunny
2012-10-30,17:22:25,1,0,Sunny
2012-10-30,17:32:25,1,0,Sunny
2012-10-30,17:37:25,1,0,Sunny
2012-10-30,17:47:26,1,0,Sunny
2012-10-30,17:52:26,1,0,Sunny
2012-10-30,17:57:26,1,0,Sunny
2012-11-06,08:53:17,1,0,Sunny
2012-11-06,08:58:18,1,0,Sunny
2012-11-06,09:03:18,1,0,Sunny
2012-11-06,09:08:18,1,0,Sunny
2012-11-06,09:13:18,1,0,Sunny
2012-11-06,09:18:19,1,0,Sunny
2012-11-06,09:23:19,1,0,Sunny
2012-11-06,09:28:19,1,0,Sunny
2012-11-06,09:33:19,1,0,Sunny
2012-11-06,09:38:19,1,0,Sunny
2012-11-06,09:43:20,1,0,Sunny
2012-11-06,09:48:20,1,0,Sunny
2012-11-06,09:53:20,1,0,Sunny
2012-11-06,09:58:20,1,0,Sunny
2012-11-06,10:03:21,1,0,Sunny
